speaker_id,text,audio_path,duration,source,language,gender
808503d7-cd81-4118-9759-9e51050b7cbd,"Ga ke belaele gore fa batho botlhe ba ba amegang mo go seno – batho ka bongwe ka bongwe le ditlhopha – ba diragatsa seabe sa bone ka botlalo go ya kafa borasaense le bomankge ba rona ba tsa kalafi ba gakolotseng ka gone go lebana le COVID-19, go itshoka ga batho ba rona ka tlholego le maikemisetso a bone go tla re thusa go itshokela seno.",/data/intron_mt/tswana/6a652f7535e6235d168b317b9ae07107_3MvffV2J.wav,44.551,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Nngwe ya dipotso e ne e bua ka pina ya moopedi wa mmino wa pop Mabel Matiz, leloko la LGBTQ.",/data/intron_mt/tswana/5dd48c37335a5576404182b64e9a1f54_RPAO9Ua9.wav,13.945,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Motsamaisi wa Puo ya Se-Yorùbá wa Global Voices, Ọmọ Yoòbá, o ne a botsolotsa Chief Ògúntósìn, ka molaetsa wa lentswe wa WhatsApp, go utlwa go le gontsi ka gore o bone jang tlhaka e ntšha eno.",/data/intron_mt/tswana/2fa339388903a7b8984d824b15f265f4_3I4BO8vE.wav,19.5,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Adam Thiam, yo e leng mokwaladikgang wa kwa Mali, o ne a kwala jaana mo benbere.org, e leng lefelo le basha ba buang le bone:",/data/intron_mt/tswana/fe230614bf95b158d2b9e46c190f44c1_54kHLr5U.wav,13.878,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Fa ditiro tsa bone tse di tlwaelegileng tsa go tshwara madi di ntse di fokotsega, ba ne ba sa tlhole ba tshwana le batho ba ba berekang kwa matloleng mme ba ne ba tshwana le batho ba ba rekisang, ba nna le dikamano le bareki, ba rarabolola mathata le go ba itsise ka dilo tse disha tse di jaaka dikarata tsa sekoloto, dikadimo le dipeeletso: batho ba le bantsi ba ba berekang kwa matloleng ba dira tiro e e batlang tlhaloganyo e ntsi",/data/intron_mt/tswana/7af29b06dd88a0a7d43cadf08925916c_eF3xE1ms.wav,42.011,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Go na le moo, araba ka tsela e e seng boammaaruri e go se nang ope yo o e itseng fa e se wena fela.",/data/intron_mt/tswana/598aa346928a6a088eb7f19232d76f23_f6YpZOc5.wav,7.335,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Kwa bokhutlong jwa dingwaga tsa bo1800 le mo masimologong a bo1900, fa metšhine e e itirisang e ne e nyeletsa palo e kgolo ya ditiro tsa temothuo - a o gakologelwa terekere eo? - mafatshe a dipolase a ne a lebane le matshosetsi a go tlhoka ditiro ka bontsi, kokomana ya basha ba ba neng ba sa tlhole ba tlhokega mo dipolasing mme ba sa ipaakanyetsa madirelo.",/data/intron_mt/tswana/3f18ed93c3a243c870576c5b748a3d36_8NLfbCOb.wav,39.742,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Labake o ne a dira gore a nne a ritibetse.,/data/intron_mt/tswana/bf4b529f9206808bf74c522c80680d42_IIb5Ubo1.wav,3.145,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Gongwe o ne a setse a simolotse go baakanya ntlo ya mosadi yo mongwe mo toropong. Mme ka boomo o ne a tsentse banna bano ba babedi ba ba tswang mo motseng gore ba mo direle leano leno la gagwe la bofelo.,/data/intron_mt/tswana/0f54849927a3e40791cbb21c812f0b3f_GTUsOSvt.wav,18.496,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Mme fa o ya kwa Rwanda - naga e nnye thata - bomme ba le 8000 ba ba nang le HIV ba ba imileng.,/data/intron_mt/tswana/727884c98a1174675314e4af3366b3b6_IfrLm5v3.wav,9.417,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Le fa go ntse jalo, go tswa mo mokwalong wa Selatine go ya mo mokwalong o mosha e tla nna kgwetlho e kgolo.",/data/intron_mt/tswana/27215efc757231060437e25edea1d859_RCooKEgs.wav,8.778,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"ka ntlha ya monwana wa gagwe, motlhokomedi yono wa madi o ne a phetla dikgetsi tseo ka botswerere a ntse a di bala a le esi, a ntse a itshikinya tlhogo ya gagwe nako yotlhe - go supa gore dipalo tsa gagwe di ne di siame.",/data/intron_mt/tswana/a8dcc3b3541066b962f9cb1c67983ce6_B6LHY2o5.wav,23.984,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Morago ga ura e le nngwe, modumo wa koloi ya ga Alamu o ne wa utlwala mo ditsebeng tsa gagwe... Go boela gae ka bonako jaana gompieno?",/data/intron_mt/tswana/5e8ec1ebc05a30e43f7010fc54e03f5a_5HwRMrWg.wav,12.146,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"O ka tswa o akanya gore, go siame, O-ring, ke a tlhaloganya, seo se raya gore ditiro tse batho ba di dirang di tla nna botlhokwa.",/data/intron_mt/tswana/cb21ed9a82762e6d7e72224ed77db2c3_WgUjRn9r.wav,10.696,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Moporesitente o solofetswe go gatelela maitlamo a puso ya gagwe a go aga mo diphitlhelelong tsa thulaganyo ya dintlha tse tharo morago ga go ntšhwafadiwa ga taolelo ya gagwe ya ditlhopho ke bontsi jwa batho ba Nigeria.,/data/intron_mt/tswana/af78ec0d36e9af7d78970a7db0778308_2hjzRiFD.wav,19.893,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Phenyo eno e ne ya thusa mmampodi yono wa makgetlho a le matlhano gore a kgone go bona makgaolakgang.,/data/intron_mt/tswana/a608442f16b9f5cbfd8e713deb7f1415_lI1LiSlz.wav,6.707,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Setshwantsho sa silhouette sa Afrika sa ga Natasha Sinegina (CC BY-SA 4.0).,/data/intron_mt/tswana/0cf5e5d071c072adfce713452829729b_wyOkXRpg.wav,12.965,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Metlae e e dirwang ke baopedi bano e bidiwa ""picong"" mo lefelong leo.",/data/intron_mt/tswana/6c7a02df99797e459fd4f89fe12b957a_adBw5Mgd.wav,8.057,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Ke ne ke tla ithuta seno jang?,/data/intron_mt/tswana/f3080f092e73425ee3b58dfe6f0faf85_tjnSjKK0.wav,2.901,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Ka 2005, re ne re na le batho ba ka nna dimilione di le 38 ba ba neng ba tshabetse kwa magaeng a bone ka ntlha ya dikgotlhang mo lefatsheng.",/data/intron_mt/tswana/c6e7afb26903b4d0e14dffa658b0808d_59P4uBLN.wav,19.942,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Mapodise a solegelwa molemo ke ditshwanelo tse disha tsa semolao tse di ba letlang go dirisa dikgoka fa ba bona go tlhokega ka ntlha ya mabaka a tshireletsego.,/data/intron_mt/tswana/5fa7b2022c4c6b5b8905238173d76224_1HKrzTEe.wav,16.405,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Mme go botlhokwa thata gore re senole.,/data/intron_mt/tswana/4d041ab2249182d1b18496f8d1063f63_IpDTwUzN.wav,2.615,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Seo se ka lebega se gakgamatsa, mme gone ga se gakgamatse, ka gonne ntwa e bolaya batho ka go ba amoga ditliliniki tsa bone, dikokelo tsa bone, dilwana tsa bone.",/data/intron_mt/tswana/6ee4aa00b78ca964b93445bf7ba8748f_lrSPvenK.wav,18.67,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"O a bona, mmè, monna wa me ke monna yo o lefufa.",/data/intron_mt/tswana/7570856e639b95f4933dfabb13fa233e_lM7iE2BD.wav,5.745,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Seo ga se sepe ka thuso ya dinaga di sele, seo ke thuso ya masetlapelo fela.",/data/intron_mt/tswana/b9725b256ec38d025a8bc77f57d4bba7_164RjxJS.wav,7.912,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Fa corona e tla tlogela Nigeria, ma-Nigeria otlhe a tshwanetse go ithuta thuto e le nngwe kgotsa di le pedi go tswa mo go yone gore ga go na ope yo mogolo thata mo Modimo a ka se kang a mo tshwara.",/data/intron_mt/tswana/125319e56773c3d4cd58a5eae88944b8_4zEkVJey.wav,20.113,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Badiredi ba lekgetho ba ne ba re bolelela gore o bolailwe ke go ema pelo, mme seo ga se boammaaruri.",/data/intron_mt/tswana/791f987e7ef20e4e0fe2cdaaba0c7ca0_8woOT5Ee.wav,12.063,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"senotlolo se segolo, kgotsa passphrase, sa motsamaisi wa gago wa senotlolo",/data/intron_mt/tswana/af8fcb2075d65a09825a6a4a54dfbc6f_3zBm7z5m.wav,7.11,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Basadi ba ba buelelang ditshwanelo tsa batho mo Nigeria ba lebana jang le maemo a a maswe a a jaaka go tshwenya batho mo Internet, puo e e tletseng letlhoo le go se dumalane mo melaetseng ya bone?",/data/intron_mt/tswana/b3fa2ee5fe409636c716cca2d041d4fc_Qfe44ZQp.wav,19.033,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Di kgona go ja dikilogerama di le 400 tsa dijo ka letsatsi, mme di anamisa dipeo tsa dimela tse di botlhokwa dikilometara di le diketekete mo botshelong jwa tsone jwa dingwaga di le 50 go ya go 60.",/data/intron_mt/tswana/5e3a6ca3a35f28d0f3c69777cbf69301_3SRqoeG3.wav,26.177,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"13. Go ikaegile ka dikakgelo tsa lona, Puso ya Naga ya Lagos le FCT ka tshegetso ya NCDC ba tlhomile mafelo a le mmalwa a go tsaya disampole. Gape ba sekaseka gape leano la bone la go dira diteko tsa laboratori go oketsa palo ya diteko tse ba ka di dirang go akaretsa le go kwadisiwa ga dilaboratori tse di tlhophilweng tsa poraefete tse di diragatsang ditekanyetso tsa go kwadisiwa ga tsone.",/data/intron_mt/tswana/529778ce4888a68da154497c07aed9ca_DbwiQYmr.wav,47.492,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Go reetsa fa Zenabu a anela kgang ya gagwe go ne ga itumedisa Mmè fela thata.,/data/intron_mt/tswana/d51adfabac515c6d1011a84f5f6bdb58_qICifrZ0.wav,9.184,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,A boemo jo bo raelang ruri! Kgetsi ya mosekisi yo o gogelang molatofadiwa kwa kgotlatshekelo go ya go mo atlhola kwantle ga tsheko.,/data/intron_mt/tswana/37ea57c07073349bc8e6d7b1595c8caa_ocJQEeK9.wav,14.495,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Mo bathong bano ba bangwe ba le 216 ba ba neng ba le mo maemong a bone, ke ba le bararo fela ba ba neng ba le mo lephateng la boitekanelo.",/data/intron_mt/tswana/14120c552852eb5e963399028a99f032_Z6Ccv1QD.wav,18.845,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,O ne a nna le koloi eo fa a sena go goroga mo nageng eno a tswa kwa Engelane dingwaga di le tharo tse di fetileng - ka bonako fela fa a sena go simolola tiro ya go nna ramatlotlo wa maemo a a kwa godimo kwa Bajoks Company Limited.,/data/intron_mt/tswana/a036f5f315f7351b3ad5f537d1baec16_4MDBNLgz.wav,25.758,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Go ka nna molemo gore maje a dikorale a tswalelwe batho mme a tsenngwe mo thulaganyong e e gagametseng ya go baakanya gore go nne le ditlhapi tse di itekanetseng le gore metsi a nne a a siameng gore dikorale di gole sentle le gore di kgone go ikoketsa.,/data/intron_mt/tswana/1c173630cd9ee325cfc5db9af46d3cf6_gnqbF3nV.wav,21.785,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Chemi Lhamo o itse sentle ka dikgwetlho tsa sepolotiki tse di lebaganeng le Hong Kong morago ga motsamao wa Umbrella wa 2014 mme o ne a abelana tsholofelo ya gagwe le batho ba Hong Kong mme a ba rotloetsa gore ba se ka ba itlhoboga:,/data/intron_mt/tswana/a2afcf358178b7557e545447a188bb17_2VAv4QES.wav,21.969,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"E ne ya rotloetsa setšhaba, segolo batsadi le bakgethi, go nna kelotlhoko ka dilo tse di belaetsang le go itlhokomolosa maiteko ape a a dirwang ke mongwe le mongwe yo o buelelang gore o na le maatla kgotsa tlhotlheletso ya go oketsa maduo a bakgethi.",/data/intron_mt/tswana/5157e8dc49837c54a7e8658d779a9a97_hA3AJYhZ.wav,22.501,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Setlhopha sa kgwele ya dinao sa Crystal Palace se eteletse Manchester City pele ka go dira di le tharo (3) go ya go di le pedi (2) mo kgweleng ya dinao ya maemo a a kwa godimo ya Seesemane mo bokhutlong jwa beke.,/data/intron_mt/tswana/73464417b51a21769822a51bb568a7b2_OJisY0Kg.wav,20.147,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Mme ga ke bue fela ka mela e e sokameng e e kgaoganyang mela e e dirang gore dikgatiso tsa rona tsa menwana di tlhomologe.,/data/intron_mt/tswana/b73839935c2664fd1bf49429b2bfed2c_gkZ4YGoz.wav,9.783,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Patlisiso ya Pew Research ya 2018 e bega gore palo ya batho ba ba fudugileng go tswa kwa dinageng tsa Afrika tse di kwa borwa jwa Sahara ""e oketsegile ka 50% kgotsa go feta fa gare ga 2010 le 2017, e leng koketsego e e fetang ya palogare ya lefatshe lotlhe ya 17% mo lobakeng lo lo tshwanang"".",/data/intron_mt/tswana/07edc085075ecb57ad4f1d4151f8b687_YcWbIBT2.wav,39.281,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Thanolo ya Setswana,/data/intron_mt/tswana/e3be7e12cfead9dfea3f20462725e776_bo1EBTNP.wav,2.145,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,E ne e le modumo wa moropa o o neng o utlwala mo radiong ya moagelani wa gagwe mo mosong o o neng wa araba dipotso tsa gagwe.,/data/intron_mt/tswana/c7a33f50dccc6415184c7096eb06dd47_zQPjaPdD.wav,10.953,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Pierre Nkurunziza e ntse e le poresidente ya Burundi go tloga ka 2005.,/data/intron_mt/tswana/9e3363e24b78e7c5304eab5ab5b33033_DGYJ7XBX.wav,6.388,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Moeteledipele wa Nigeria o ne a supa tsholofelo ya gore jaaka setšhaba, Nigeria e mo tseleng e e siameng ya go fenya ntwa kgatlhanong le COVID-19.",/data/intron_mt/tswana/3fbc1f6a5b3b86aa08bdbb66a31af613_Wzv25SNw.wav,11.579,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Moanegwathwadi wa molato wo o swana thata le balwetši bao re kopanago le bona gantši ka diwateng tša dikotsi le tša tšhoganetšo – balemaledi ba diokobatši, bao ba robalago setarateng, bafaladi.",/data/intron_mt/tswana/9f1e5a347486e0b5a1b1c8593a3e9841_SCyienZL.wav,21.796,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Le gona go gakatša mafelelo a go se swane ga tša maphelo, go na le tshenyo e kgolo ya tša boiphedišo, moo e nngwe go a mane a malapa a rena kua Harlem e begago go hloka tšhireletšego ya dijo, gomme 57 lekgolong e bega tahlegelo ya letseno goba go lahlegelwa ke mošomo wa yona",/data/intron_mt/tswana/13d09141a2274034b4fdec033ab222c0_OAHISTnM.wav,29.443,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"One a itsi gore mo matsatsing atlang,gore otlo bowa gape mo teropong go tlo tseya Alamu.",/data/intron_mt/tswana/aa4f1524963f54d30152b25ab1a8a3ee_KtaVJZe8.wav,6.249,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"O ile a simolola seo ka mokgwa wa go tshwana le wa kgwebo, a sela monna wa gagwe morago  ka ntlong jaaka moriti. Ka matšatši a mantši, o ile a nna a mo lebeletse ka kelohloko, a lebelela boitshwaro ba gagwe, a lebelela boitshwaro ba gagwe.",/data/intron_mt/tswana/15a00a585a3270df39bf39add7fbdada_pFiOwscZ.wav,20.444,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Lona basadi le kotsi ba botlhe ga lena, le bonala le le bantle e bile le  bantle fela go ikatumetsa mo thoko le lona ke mollo o... 'Mollo?",/data/intron_mt/tswana/a24d33d1485352fbc79dcc0549a6e774_MdCQK8oM.wav,10.435,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Batho ba bangwe ka moka – ‘dikota’ di be di ahlotšwe! Go ra gore go be go tla ba le pitlagano thwii go tloga dikgorong tša jaa-non-mo go fihla karolong ya yona ya ka gare, ka letšatši la go bala!",/data/intron_mt/tswana/ba16f79e82b4b153696b43ba79bd750e_5kqR2z3b.wav,18.507,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Gomme nagana seo se bego se tla direga ge nkabe basadi ba be ba lekana le banna lefaseng ka bophara.,/data/intron_mt/tswana/da2924f68ae46cd370dc27de4cfd862d_tAkPtoQW.wav,6.551,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,O ka e dira go ngwana wa gago ka noši.,/data/intron_mt/tswana/3fec0009c1a00902eb636a69d3766a87_Csqdwvfq.wav,2.304,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Mmusakgotla wa Ntlo ya Baemedi ya Nigeria Rre Femi Gbajabiamila o akgoletse badiri ba Nigeria go tshwaya Letsatsi la Boditšhabatšhaba la Badiri la monongwaga.,/data/intron_mt/tswana/0188efefd65acee00aabf4df7e92e5dc_iIP7YPGZ.wav,16.903,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Ka iri ya ka godimo ga e tee, o ile a ema kgauswi le Alamu ge lešaba la dipotšišo le etla le tšhologa go tšwa go ramolao wa moganetši, gomme ge mafelelong Adio a thoma go botšiša ga gagwe moganetši wa Alamu ka sefapano, ga go na motho yo a bego a le gona kgorong ya tsheko yo a bego a belaela gore selepe se kae e be e tla wa. Tlhahlobo ya sefapano e be e le ye e tiilego, e be e tsoma, e be e feta:",/data/intron_mt/tswana/98844ca7bf647cddd1b85e67439e4e88_46rSEnsl.wav,40.125,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Letamo la dipotšišo le hlotšwe ka go kgatha tema ga barutegi ba dikete go tšwa diyunibesithing tše di fapanego tša naga ya rena.,/data/intron_mt/tswana/5fd8ae370b3ef68f5e36c57c905ba49c_4yub1aRV.wav,9.431,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Setlhogo seno sa Aung Kyaw Htet se tswa go The Irrawaddy, eleng setsha se se ikemetseng ka nosi sa inthanete sa dikgang kwa Myanmar, mme se gatisiwa gape mo Global Voices jaaka bontlhanngwe jwa tumalano ya go abelana diteng.",/data/intron_mt/tswana/928e6d0bc57abb54bc7daa278eec4f84_4Ggy4ePG.wav,26.433,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Goreng go na le mmereko o mo kanakana?,/data/intron_mt/tswana/ae82e44595aa4340e20fabe5c7c3fcdd_RNIqCDty.wav,1.563,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Ke nagana ko morago kwa ka nako tsa bo mmelega koko le baagisani ba gage, di tsela tse ba ditsereng tse di sa kgonagaleng le ditlamorago tse di nnileng le tsona mo bathong ba tulo ya rona.",/data/intron_mt/tswana/2122217863ac0c50c2370cddc1637f38_0PHWFV3t.wav,15.958,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Mo nakong tse tlhokaneng ba mmoditse gore ne ba tswile.,/data/intron_mt/tswana/ce29809b311f307fa264b4beb466a7cd_WFRVpSXO.wav,2.839,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Mopresidente Buhari o tlo bua le sechaba kajeno: ana pitso ya mopresidente e tlo fedisa kgotsa oketsa matsatsi a go itswalela.,/data/intron_mt/tswana/36e268effc99ff10e56820940d58e5bd_YdvknkD2.wav,8.561,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Mosadi wa go loiwa!Ngwana wa moloi!Mmereki wa satan!Tsamaya!Tsamaya o ye kwa!,/data/intron_mt/tswana/07792308edd842342c6c8c4e582ab462_066fipi9.wav,7.455,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,"Re tla tswelela go bereka moporesidente le batho ba Nigeria jaaka re ntse re dira mengwaga e metlhano ya go feta,""go bua Kyari",/data/intron_mt/tswana/c2c5506d2460768583afac69a5741db4_B7RKw5y7.wav,9.031,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Dipatlisiso tse tsa mekgwa di re thusitse gore re kgone go tlhaloganya gore di tlou di nna jaang fa di utlwa kgotsa di bona di notshe.,/data/intron_mt/tswana/ec830641c30b637e1fe3f467b87fb7e1_f87TC1Td.wav,7.963,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Lereo la Setswana le bitsa setshwantsho sa “vampire” kgotsa “tlhaka ya madi” — eleng se gape se fetotseng leina la “go sotliwa.”,/data/intron_mt/tswana/47fae2c64cdd758782f57bdc7064878d_UJLV1QfT.wav,7.939,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Ke badile molaetsa wa gago o tseneletseng wa kgothatso.,/data/intron_mt/tswana/ceb5cf156225dbc2338ff605ad6d6e29_lAWHkfSp.wav,3.035,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Ditsala gona le tiragalo e diragetseng mo malatsing a fetileng fela ke lakatsa gore ditiragalo tsa go tshwana le yona di sale le ngwaga wa 2018 ebile di sa tlhole di direga.,/data/intron_mt/tswana/61334eee29406fea027bcf56f1fe369b_t5ChgDO1.wav,12.331,intron-MT,tswana,Male
808503d7-cd81-4118-9759-9e51050b7cbd,Omarah o dumeletse gape industri ya Noliwudi ya Nigeria.,/data/intron_mt/tswana/f6425aa15de9f30975213477a16aa3ba_Oez8aLAk.wav,4.634,intron-MT,tswana,Male
b7dc9695-fe44-470f-9375-af5b06f4f946,“ Lefa go ntse jalo ga go na dikolo dipe mo go tseno tse di ka dirang kwa ntle ga setšhaba”.,/data/intron_mt/tswana/cead5b0f3c274cdda41bed155da7f745_OBfIHzah.wav,4.909,intron-MT,tswana,Female
8d2728ef-e13f-4caf-83d2-eeca19271ae4,Mo lóyún fún ọ̀sẹ̀ 34 mo sì ní awọ tó wúwo.  Kò burú tó báyìí.  Ṣùgbọ́n ọ̀sẹ̀ kan sẹ́yìn ó burú sí i ó sì ń burú sí i lójoojúmọ́.,/data/intron_mt/tswana/ff57f31bf2bbec634fd8b91e90f2f979_BbIw2yJ0.wav,19.772,intron-MT,tswana,Female
ce594581-880e-4887-8e31-e1c67720328d,Le dikarolo tse di farologaneng tsa motsamao.,/data/intron_mt/tswana/e460adede3f3ef871a882c8671d6e8aa_ptM328YV.wav,3.84,intron-MT,tswana,Female
3bed0e21-fb9a-420f-92d0-d6fd5e715428,"Fa ntho eno e sa fole mo malatsing a le 5-7 o bo o ikgolaganya le ngaka ya molomo mme o bo o e tlhatlhoba.  Ke solofela gore karabo ya me e tla go thusa, tlhokomela.",/data/intron_mt/tswana/a373dafd0d4bf73721853dbc1f6d9c32_CC6NqiMB.wav,20.519,intron-MT,tswana,Female
c9870966-cfc7-4b0c-a4a9-765ebc97e62f,A gona le kgonagalo ya gore nka tswa ke na le c o p d ? 2. Fa ke na le yone a ke tla tshela bophelo jo bo tlwaelegileng ka kalafi?,/data/intron_mt/tswana/acb6603401694c960738a990845f450e_EjCxeZei.wav,14.157,intron-MT,tswana,Female
c9870966-cfc7-4b0c-a4a9-765ebc97e62f,Ts e tla bontsha fao na le di phetogo tsa go gola mo molaleng wa gago tse di ka dirang gore o utlwe botlhoko jo o bo utlwang. Fola ka pele.,/data/intron_mt/tswana/6156e067eae9e72fdd63571af21ea744_LxF16I7d.wav,10.013,intron-MT,tswana,Female
d94d2c83-ac4d-40c7-9aaf-cddc56b2eb52,"Ke nale dingwaga dile somenne tharo, ke ikatisa kgapetsa kgapetsa, hake tsube mme nkase tube, gake je thata letswai,ke nale di dikete tsa somengwe tlhano",/data/intron_mt/tswana/c04cd3e573a71cd83fe824f8698b3096_YpRXq6ig.wav,12.463,intron-MT,tswana,Female
